token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
127032,ZEEL24FEB22320CE,ZEEL,2022-02-24,32000.0,3000,OPTSTK,NFO,5.000000
45030,BANKNIFTY03FEB2233200CE,BANKNIFTY,2022-02-03,3320000.0,25,OPTIDX,NFO,5.000000
99005,NAM-INDIA24FEB22305PE,NAM-INDIA,2022-02-24,30500.0,1600,OPTSTK,NFO,5.000000
82349,BEL30DEC21177.5PE,BEL,2021-12-30,17750.0,3800,OPTSTK,NFO,5.000000
57239,AUBANK24FEB221340CE,AUBANK,2022-02-24,134000.0,500,OPTSTK,NFO,5.000000
68920,ABBOTINDIA27JAN2215750CE,ABBOTINDIA,2022-01-27,1575000.0,25,OPTSTK,NFO,5.000000
139529,OFSS30DEC215700CE,OFSS,2021-12-30,570000.0,125,OPTSTK,NFO,5.000000
149655,RBLBANK27JAN22172.5PE,RBLBANK,2022-01-27,17250.0,2900,OPTSTK,NFO,5.000000
90087,HEROMOTOCO24FEB222840CE,HEROMOTOCO,2022-02-24,284000.0,300,OPTSTK,NFO,5.000000
42517,BANKNIFTY31MAR2245000PE,BANKNIFTY,2022-03-31,4500000.0,25,OPTIDX,NFO,5.000000
45000,BANKNIFTY03FEB2232600CE,BANKNIFTY,2022-02-03,3260000.0,25,OPTIDX,NFO,5.000000
138452,NAUKRI30DEC214800PE,NAUKRI,2021-12-30,480000.0,125,OPTSTK,NFO,5.000000
94448,LT24FEB221180PE,LT,2022-02-24,118000.0,575,OPTSTK,NFO,5.000000
107578,POWERGRID24FEB22162.5CE,POWERGRID,2022-02-24,16250.0,5333,OPTSTK,NFO,5.000000
51681,FINNIFTY01FEB2220600CE,FINNIFTY,2022-02-01,2060000.0,40,OPTIDX,NFO,5.000000
149950,RELIANCE27JAN222860CE,RELIANCE,2022-01-27,286000.0,250,OPTSTK,NFO,5.000000
90295,HINDPETRO24FEB22280CE,HINDPETRO,2022-02-24,28000.0,2700,OPTSTK,NFO,5.000000
70661,COLPAL24FEB222020CE,COLPAL,2022-02-24,202000.0,350,OPTSTK,NFO,5.000000
73411,ASIANPAINT27JAN223040CE,ASIANPAINT,2022-01-27,304000.0,150,OPTSTK,NFO,5.000000
45846,NIFTY29JUN2317000CE,NIFTY,2023-06-29,1700000.0,50,OPTIDX,NFO,5.000000
124023,STAR24FEB22490PE,STAR,2022-02-24,49000.0,900,OPTSTK,NFO,5.000000
91663,IGL24FEB22540CE,IGL,2022-02-24,54000.0,1375,OPTSTK,NFO,5.000000
148228,PEL27JAN223300CE,PEL,2022-01-27,330000.0,275,OPTSTK,NFO,5.000000
106302,PIIND24FEB223550CE,PIIND,2022-02-24,355000.0,250,OPTSTK,NFO,5.000000
113335,HINDPETRO30DEC21245PE,HINDPETRO,2021-12-30,24500.0,2700,OPTSTK,NFO,5.000000
112209,HDFCBANK30DEC211520PE,HDFCBANK,2021-12-30,152000.0,550,OPTSTK,NFO,5.000000
136808,MARUTI30DEC217700PE,MARUTI,2021-12-30,770000.0,100,OPTSTK,NFO,5.000000
98524,DRREDDY27JAN224800CE,DRREDDY,2022-01-27,480000.0,125,OPTSTK,NFO,5.000000
84439,BAJFINANCE27JAN227800CE,BAJFINANCE,2022-01-27,780000.0,125,OPTSTK,NFO,5.000000
151956,TATAMOTORS27JAN22380CE,TATAMOTORS,2022-01-27,38000.0,2850,OPTSTK,NFO,5.000000
44757,INDHOTEL30DEC21150PE,INDHOTEL,2021-12-30,15000.0,4022,OPTSTK,NFO,5.000000
139014,NMDC30DEC21157.5PE,NMDC,2021-12-30,15750.0,6700,OPTSTK,NFO,5.000000
91197,ICICIPRULI24FEB22420CE,ICICIPRULI,2022-02-24,42000.0,750,OPTSTK,NFO,5.000000
150747,SHREECEM27JAN2229000PE,SHREECEM,2022-01-27,2900000.0,25,OPTSTK,NFO,5.000000
90322,HINDPETRO24FEB22312.5PE,HINDPETRO,2022-02-24,31250.0,2700,OPTSTK,NFO,5.000000
125385,TITAN24FEB222640PE,TITAN,2022-02-24,264000.0,375,OPTSTK,NFO,5.000000
146989,NAM-INDIA27JAN22470PE,NAM-INDIA,2022-01-27,47000.0,1600,OPTSTK,NFO,5.000000
96304,MCX24FEB221880PE,MCX,2022-02-24,188000.0,350,OPTSTK,NFO,5.000000
113874,ICICIBANK30DEC21760CE,ICICIBANK,2021-12-30,76000.0,1375,OPTSTK,NFO,5.000000
74791,ACC30DEC212620CE,ACC,2021-12-30,262000.0,250,OPTSTK,NFO,5.000000
144147,TATAMOTORS30DEC21465CE,TATAMOTORS,2021-12-30,46500.0,2850,OPTSTK,NFO,5.000000
148887,PIDILITIND27JAN222660PE,PIDILITIND,2022-01-27,266000.0,250,OPTSTK,NFO,5.000000
139191,NTPC30DEC21168CE,NTPC,2021-12-30,16800.0,5700,OPTSTK,NFO,5.000000
51405,NIFTY30DEC2119700PE,NIFTY,2021-12-30,1970000.0,50,OPTIDX,NFO,5.000000
92174,INDIGO24FEB221320PE,INDIGO,2022-02-24,132000.0,250,OPTSTK,NFO,5.000000
45028,INDHOTEL27JAN22192.5CE,INDHOTEL,2022-01-27,19250.0,4022,OPTSTK,NFO,5.000000
132824,IPCALAB30DEC212250PE,IPCALAB,2021-12-30,225000.0,225,OPTSTK,NFO,5.000000
51926,CANFINHOME24FEB22FUT,CANFINHOME,2022-02-24,-1.0,975,FUTSTK,NFO,5.000000
67669,GMRINFRA27JAN22FUT,GMRINFRA,2022-01-27,-1.0,22500,FUTSTK,NFO,5.000000
51433,NIFTY30JUN2221000PE,NIFTY,2022-06-30,2100000.0,50,OPTIDX,NFO,5.000000
94306,LICHSGFIN24FEB22265PE,LICHSGFIN,2022-02-24,26500.0,2000,OPTSTK,NFO,5.000000
85571,BANKBARODA27JAN22107PE,BANKBARODA,2022-01-27,10700.0,11700,OPTSTK,NFO,5.000000
140155,PERSISTENT30DEC213800CE,PERSISTENT,2021-12-30,380000.0,150,OPTSTK,NFO,5.000000
115840,HDFCAMC27JAN222400CE,HDFCAMC,2022-01-27,240000.0,200,OPTSTK,NFO,5.000000
126570,VEDL24FEB22405CE,VEDL,2022-02-24,40500.0,3100,OPTSTK,NFO,5.000000
68865,AARTIIND27JAN221330PE,AARTIIND,2022-01-27,133000.0,850,OPTSTK,NFO,5.000000
113427,HINDPETRO30DEC21360PE,HINDPETRO,2021-12-30,36000.0,2700,OPTSTK,NFO,5.000000
125323,TITAN24FEB222020PE,TITAN,2022-02-24,202000.0,375,OPTSTK,NFO,5.000000
78261,EXIDEIND24FEB22172.5PE,EXIDEIND,2022-02-24,17250.0,3600,OPTSTK,NFO,5.000000
50963,NIFTY30JUN2211400PE,NIFTY,2022-06-30,1140000.0,50,OPTIDX,NFO,5.000000
53163,ADANIENT24FEB221140PE,ADANIENT,2022-02-24,114000.0,500,OPTSTK,NFO,5.000000
92472,INDUSTOWER24FEB22220PE,INDUSTOWER,2022-02-24,22000.0,2800,OPTSTK,NFO,5.000000
109395,PVR24FEB221880CE,PVR,2022-02-24,188000.0,407,OPTSTK,NFO,5.000000
132794,IPCALAB30DEC211500PE,IPCALAB,2021-12-30,150000.0,225,OPTSTK,NFO,5.000000
148281,PERSISTENT27JAN223350PE,PERSISTENT,2022-01-27,335000.0,150,OPTSTK,NFO,5.000000
138077,MUTHOOTFIN30DEC211700CE,MUTHOOTFIN,2021-12-30,170000.0,375,OPTSTK,NFO,5.000000
90497,CONCOR30DEC21840CE,CONCOR,2021-12-30,84000.0,1563,OPTSTK,NFO,5.000000
84127,BAJFINANCE27JAN225000CE,BAJFINANCE,2022-01-27,500000.0,125,OPTSTK,NFO,5.000000
84942,HDFC24FEB223140PE,HDFC,2022-02-24,314000.0,300,OPTSTK,NFO,5.000000
106038,GODREJCP27JAN22780CE,GODREJCP,2022-01-27,78000.0,500,OPTSTK,NFO,5.000000
81905,BANKBARODA30DEC2195PE,BANKBARODA,2021-12-30,9500.0,11700,OPTSTK,NFO,5.000000
94939,LUPIN24FEB22700CE,LUPIN,2022-02-24,70000.0,850,OPTSTK,NFO,5.000000
81947,BANKBARODA30DEC21116PE,BANKBARODA,2021-12-30,11600.0,11700,OPTSTK,NFO,5.000000
45027,INDHOTEL27JAN22190PE,INDHOTEL,2022-01-27,19000.0,4022,OPTSTK,NFO,5.000000
97447,MPHASIS24FEB222100PE,MPHASIS,2022-02-24,210000.0,175,OPTSTK,NFO,5.000000
132153,INDIGO30DEC212620CE,INDIGO,2021-12-30,262000.0,250,OPTSTK,NFO,5.000000
86948,BHARTIARTL27JAN22420PE,BHARTIARTL,2022-01-27,42000.0,950,OPTSTK,NFO,5.000000
91268,ICICIPRULI24FEB22770PE,ICICIPRULI,2022-02-24,77000.0,750,OPTSTK,NFO,5.000000
62301,BATAINDIA24FEB222280CE,BATAINDIA,2022-02-24,228000.0,550,OPTSTK,NFO,5.000000
117372,ICICIGI27JAN221380CE,ICICIGI,2022-01-27,138000.0,425,OPTSTK,NFO,5.000000
141436,RAMCOCEM30DEC211180PE,RAMCOCEM,2021-12-30,118000.0,850,OPTSTK,NFO,5.000000
136841,MARUTI30DEC218550CE,MARUTI,2021-12-30,855000.0,100,OPTSTK,NFO,5.000000
78883,ATUL27JAN227200PE,ATUL,2022-01-27,720000.0,75,OPTSTK,NFO,5.000000
116265,HEROMOTOCO27JAN222120PE,HEROMOTOCO,2022-01-27,212000.0,300,OPTSTK,NFO,5.000000
72807,NIFTY30DEC2118900PE,NIFTY,2021-12-30,1890000.0,50,OPTIDX,NFO,5.000000
134126,JUBLFOOD30DEC213200PE,JUBLFOOD,2021-12-30,320000.0,125,OPTSTK,NFO,5.000000
112971,HEROMOTOCO30DEC213000PE,HEROMOTOCO,2021-12-30,300000.0,300,OPTSTK,NFO,5.000000
73970,ASTRAL27JAN221750PE,ASTRAL,2022-01-27,175000.0,275,OPTSTK,NFO,5.000000
121753,LTTS27JAN225400PE,LTTS,2022-01-27,540000.0,200,OPTSTK,NFO,5.000000
143337,SUNPHARMA30DEC21870CE,SUNPHARMA,2021-12-30,87000.0,700,OPTSTK,NFO,5.000000
150409,SBILIFE27JAN22900PE,SBILIFE,2022-01-27,90000.0,750,OPTSTK,NFO,5.000000
146667,MRF27JAN2275500PE,MRF,2022-01-27,7550000.0,10,OPTSTK,NFO,5.000000
35363,BANKNIFTY06JAN2232600CE,BANKNIFTY,2022-01-06,3260000.0,25,OPTIDX,NFO,5.000000
141331,PVR30DEC211820CE,PVR,2021-12-30,182000.0,407,OPTSTK,NFO,5.000000
74474,ACC30DEC211580PE,ACC,2021-12-30,158000.0,250,OPTSTK,NFO,5.000000
51644,FINNIFTY01FEB2219000CE,FINNIFTY,2022-02-01,1900000.0,40,OPTIDX,NFO,5.000000
152512,TITAN27JAN221600CE,TITAN,2022-01-27,160000.0,375,OPTSTK,NFO,5.000000
42404,FINNIFTY11JAN2218900CE,FINNIFTY,2022-01-11,1890000.0,40,OPTIDX,NFO,5.000000
95060,LUPIN24FEB221260PE,LUPIN,2022-02-24,126000.0,850,OPTSTK,NFO,5.000000
85523,BANKBARODA27JAN2283PE,BANKBARODA,2022-01-27,8300.0,11700,OPTSTK,NFO,5.000000
87722,BRITANNIA27JAN223360PE,BRITANNIA,2022-01-27,336000.0,200,OPTSTK,NFO,5.000000
79178,ATUL27JAN2210700PE,ATUL,2022-01-27,1070000.0,75,OPTSTK,NFO,5.000000
47014,FINNIFTY18JAN2218400CE,FINNIFTY,2022-01-18,1840000.0,40,OPTIDX,NFO,5.000000
86314,CIPLA30DEC21780CE,CIPLA,2021-12-30,78000.0,650,OPTSTK,NFO,5.000000
89217,COALINDIA27JAN22183.5PE,COALINDIA,2022-01-27,18350.0,4200,OPTSTK,NFO,5.000000
151742,TATACHEM27JAN221020CE,TATACHEM,2022-01-27,102000.0,1000,OPTSTK,NFO,5.000000
45160,BANKNIFTY03FEB2235900CE,BANKNIFTY,2022-02-03,3590000.0,25,OPTIDX,NFO,5.000000
146723,MRF27JAN2289500PE,MRF,2022-01-27,8950000.0,10,OPTSTK,NFO,5.000000
96314,MCX24FEB221980PE,MCX,2022-02-24,198000.0,350,OPTSTK,NFO,5.000000
143761,TATACHEM30DEC211220CE,TATACHEM,2021-12-30,122000.0,1000,OPTSTK,NFO,5.000000
98212,DIXON27JAN224550CE,DIXON,2022-01-27,455000.0,125,OPTSTK,NFO,5.000000
123431,SIEMENS24FEB222320PE,SIEMENS,2022-02-24,232000.0,275,OPTSTK,NFO,5.000000
48536,BANKNIFTY20JAN2241500PE,BANKNIFTY,2022-01-20,4150000.0,25,OPTIDX,NFO,5.000000
54721,APOLLOHOSP24FEB224100CE,APOLLOHOSP,2022-02-24,410000.0,125,OPTSTK,NFO,5.000000
76514,DRREDDY24FEB223650CE,DRREDDY,2022-02-24,365000.0,125,OPTSTK,NFO,5.000000
54230,AMBUJACEM24FEB22370CE,AMBUJACEM,2022-02-24,37000.0,1500,OPTSTK,NFO,5.000000
70265,ADANIENT27JAN221960PE,ADANIENT,2022-01-27,196000.0,500,OPTSTK,NFO,5.000000
135494,LTTS30DEC214200PE,LTTS,2021-12-30,420000.0,200,OPTSTK,NFO,5.000000
73425,AARTIIND30DEC211260CE,AARTIIND,2021-12-30,126000.0,850,OPTSTK,NFO,5.000000
58486,AXISBANK24FEB22760CE,AXISBANK,2022-02-24,76000.0,1200,OPTSTK,NFO,5.000000
95655,CUB30DEC21172.5CE,CUB,2021-12-30,17250.0,3100,OPTSTK,NFO,5.000000
116074,HDFCLIFE27JAN22540CE,HDFCLIFE,2022-01-27,54000.0,1100,OPTSTK,NFO,5.000000
53057,ACC24FEB222340CE,ACC,2022-02-24,234000.0,250,OPTSTK,NFO,5.000000
125527,TORNTPHARM24FEB222940PE,TORNTPHARM,2022-02-24,294000.0,250,OPTSTK,NFO,5.000000
111018,GRASIM30DEC211720CE,GRASIM,2021-12-30,172000.0,475,OPTSTK,NFO,5.000000
115206,HAVELLS27JAN221180CE,HAVELLS,2022-01-27,118000.0,500,OPTSTK,NFO,5.000000
127008,ZEEL24FEB22260CE,ZEEL,2022-02-24,26000.0,3000,OPTSTK,NFO,5.000000
144899,TITAN30DEC212920CE,TITAN,2021-12-30,292000.0,375,OPTSTK,NFO,5.000000
82562,BERGEPAINT30DEC21660PE,BERGEPAINT,2021-12-30,66000.0,1100,OPTSTK,NFO,5.000000
154053,WHIRLPOOL30DEC212480PE,WHIRLPOOL,2021-12-30,248000.0,250,OPTSTK,NFO,5.000000
56343,ASIANPAINT24FEB223180CE,ASIANPAINT,2022-02-24,318000.0,150,OPTSTK,NFO,5.000000
117780,ICICIPRULI27JAN22750CE,ICICIPRULI,2022-01-27,75000.0,750,OPTSTK,NFO,5.000000
137975,MRF30DEC2196500CE,MRF,2021-12-30,9650000.0,10,OPTSTK,NFO,5.000000
141044,POLYCAB30DEC212360PE,POLYCAB,2021-12-30,236000.0,300,OPTSTK,NFO,5.000000
48337,BANKNIFTY20JAN2234000CE,BANKNIFTY,2022-01-20,3400000.0,25,OPTIDX,NFO,5.000000
140619,PIDILITIND30DEC211580CE,PIDILITIND,2021-12-30,158000.0,250,OPTSTK,NFO,5.000000
146409,ZEEL30DEC21405CE,ZEEL,2021-12-30,40500.0,3000,OPTSTK,NFO,5.000000
120333,SBIN24FEB22445CE,SBIN,2022-02-24,44500.0,1500,OPTSTK,NFO,5.000000
99992,NTPC24FEB22144CE,NTPC,2022-02-24,14400.0,5700,OPTSTK,NFO,5.000000
71817,APOLLOHOSP27JAN223250PE,APOLLOHOSP,2022-01-27,325000.0,125,OPTSTK,NFO,5.000000
119802,ITC27JAN22258CE,ITC,2022-01-27,25800.0,3200,OPTSTK,NFO,5.000000
151826,TATACONSUM27JAN22630CE,TATACONSUM,2022-01-27,63000.0,675,OPTSTK,NFO,5.000000
91812,INDHOTEL24FEB22220PE,INDHOTEL,2022-02-24,22000.0,4022,OPTSTK,NFO,5.000000
135301,LTI30DEC213700CE,LTI,2021-12-30,370000.0,150,OPTSTK,NFO,5.000000
79099,ATUL27JAN229700CE,ATUL,2022-01-27,970000.0,75,OPTSTK,NFO,5.000000
75332,DELTACORP24FEB22360CE,DELTACORP,2022-02-24,36000.0,2300,OPTSTK,NFO,5.000000
112519,HDFCLIFE30DEC21700PE,HDFCLIFE,2021-12-30,70000.0,1100,OPTSTK,NFO,5.000000
91072,ICICIGI24FEB221220PE,ICICIGI,2022-02-24,122000.0,425,OPTSTK,NFO,5.000000
141232,POWERGRID30DEC21245PE,POWERGRID,2021-12-30,24500.0,5333,OPTSTK,NFO,5.000000
137751,MPHASIS30DEC212550CE,MPHASIS,2021-12-30,255000.0,325,OPTSTK,NFO,5.000000
150309,SBICARD27JAN22880PE,SBICARD,2022-01-27,88000.0,500,OPTSTK,NFO,5.000000
125163,TECHM24FEB221000PE,TECHM,2022-02-24,100000.0,600,OPTSTK,NFO,5.000000
109370,DRREDDY30DEC216350CE,DRREDDY,2021-12-30,635000.0,125,OPTSTK,NFO,5.000000
78797,ASTRAL30DEC212400PE,ASTRAL,2021-12-30,240000.0,275,OPTSTK,NFO,5.000000
106400,PNB24FEB2250CE,PNB,2022-02-24,5000.0,16000,OPTSTK,NFO,5.000000
79387,AUROPHARMA30DEC21860CE,AUROPHARMA,2021-12-30,86000.0,650,OPTSTK,NFO,5.000000
43993,BANKNIFTY13JAN2241900CE,BANKNIFTY,2022-01-13,4190000.0,25,OPTIDX,NFO,5.000000
101030,PAGEIND24FEB2238500PE,PAGEIND,2022-02-24,3850000.0,30,OPTSTK,NFO,5.000000
72273,FINNIFTY28DEC2116300PE,FINNIFTY,2021-12-28,1630000.0,40,OPTIDX,NFO,5.000000
53352,ADANIPORTS24FEB22500PE,ADANIPORTS,2022-02-24,50000.0,1250,OPTSTK,NFO,5.000000
76247,ALKEM30DEC213250PE,ALKEM,2021-12-30,325000.0,200,OPTSTK,NFO,5.000000
141222,POWERGRID30DEC21232.5PE,POWERGRID,2021-12-30,23250.0,5333,OPTSTK,NFO,5.000000
139776,PEL30DEC211950PE,PEL,2021-12-30,195000.0,275,OPTSTK,NFO,5.000000
148387,PETRONET27JAN22160PE,PETRONET,2022-01-27,16000.0,3000,OPTSTK,NFO,5.000000
85402,CANFINHOME30DEC21670CE,CANFINHOME,2021-12-30,67000.0,975,OPTSTK,NFO,5.000000
94339,CROMPTON27JAN22480PE,CROMPTON,2022-01-27,48000.0,1100,OPTSTK,NFO,5.000000
146175,VOLTAS30DEC211480CE,VOLTAS,2021-12-30,148000.0,500,OPTSTK,NFO,5.000000
136847,MARUTI30DEC218700CE,MARUTI,2021-12-30,870000.0,100,OPTSTK,NFO,5.000000
147245,NAVINFLUOR27JAN222350PE,NAVINFLUOR,2022-01-27,235000.0,225,OPTSTK,NFO,5.000000
46959,FINNIFTY18JAN2217700CE,FINNIFTY,2022-01-18,1770000.0,40,OPTIDX,NFO,5.000000
58332,AUROPHARMA24FEB22990PE,AUROPHARMA,2022-02-24,99000.0,750,OPTSTK,NFO,5.000000
86731,COALINDIA30DEC21193.5PE,COALINDIA,2021-12-30,19350.0,4200,OPTSTK,NFO,5.000000
95965,MARUTI24FEB227800CE,MARUTI,2022-02-24,780000.0,100,OPTSTK,NFO,5.000000
69265,ABBOTINDIA27JAN2220250PE,ABBOTINDIA,2022-01-27,2025000.0,25,OPTSTK,NFO,5.000000
83724,HCLTECH24FEB221230CE,HCLTECH,2022-02-24,123000.0,700,OPTSTK,NFO,5.000000
72205,BANKNIFTY30DEC2141200PE,BANKNIFTY,2021-12-30,4120000.0,25,OPTIDX,NFO,5.000000
125474,TORNTPHARM24FEB222420CE,TORNTPHARM,2022-02-24,242000.0,250,OPTSTK,NFO,5.000000
148652,PFIZER27JAN223950CE,PFIZER,2022-01-27,395000.0,125,OPTSTK,NFO,5.000000
82308,BEL30DEC21142.5CE,BEL,2021-12-30,14250.0,3800,OPTSTK,NFO,5.000000
52113,BANKNIFTY24FEB2233500PE,BANKNIFTY,2022-02-24,3350000.0,25,OPTIDX,NFO,5.000000
94424,LICHSGFIN24FEB22525PE,LICHSGFIN,2022-02-24,52500.0,2000,OPTSTK,NFO,5.000000
104324,PFC24FEB22155CE,PFC,2022-02-24,15500.0,6200,OPTSTK,NFO,5.000000
60601,BAJAJ-AUTO24FEB224700CE,BAJAJ-AUTO,2022-02-24,470000.0,250,OPTSTK,NFO,5.000000
84861,CADILAHC30DEC21470PE,CADILAHC,2021-12-30,47000.0,1100,OPTSTK,NFO,5.000000
142892,SRF30DEC212840PE,SRF,2021-12-30,284000.0,625,OPTSTK,NFO,5.000000
149200,POLYCAB27JAN222280CE,POLYCAB,2022-01-27,228000.0,300,OPTSTK,NFO,5.000000
45578,NIFTY03FEB2217500CE,NIFTY,2022-02-03,1750000.0,50,OPTIDX,NFO,5.000000
107467,GRASIM27JAN221720CE,GRASIM,2022-01-27,172000.0,475,OPTSTK,NFO,5.000000
144178,TATAPOWER30DEC21100PE,TATAPOWER,2021-12-30,10000.0,6750,OPTSTK,NFO,5.000000
111005,GRASIM30DEC211580PE,GRASIM,2021-12-30,158000.0,475,OPTSTK,NFO,5.000000
72589,COROMANDEL24FEB22610PE,COROMANDEL,2022-02-24,61000.0,625,OPTSTK,NFO,5.000000
74578,DALBHARAT24FEB222400PE,DALBHARAT,2022-02-24,240000.0,250,OPTSTK,NFO,5.000000
42063,NIFTY29DEC2217500CE,NIFTY,2022-12-29,1750000.0,50,OPTIDX,NFO,5.000000
122460,MARICO27JAN22630CE,MARICO,2022-01-27,63000.0,1000,OPTSTK,NFO,5.000000
152021,TATAPOWER27JAN22135PE,TATAPOWER,2022-01-27,13500.0,6750,OPTSTK,NFO,5.000000
91229,ICICIPRULI24FEB22580CE,ICICIPRULI,2022-02-24,58000.0,750,OPTSTK,NFO,5.000000
148115,PAGEIND27JAN2240500PE,PAGEIND,2022-01-27,4050000.0,30,OPTSTK,NFO,5.000000
72246,APOLLOTYRE27JAN22175CE,APOLLOTYRE,2022-01-27,17500.0,2500,OPTSTK,NFO,5.000000
87413,BOSCHLTD27JAN2217100CE,BOSCHLTD,2022-01-27,1710000.0,50,OPTSTK,NFO,5.000000
109891,ESCORTS30DEC211400PE,ESCORTS,2021-12-30,140000.0,550,OPTSTK,NFO,5.000000
82156,GUJGASLTD24FEB22530PE,GUJGASLTD,2022-02-24,53000.0,1250,OPTSTK,NFO,5.000000
153228,UBL27JAN221400CE,UBL,2022-01-27,140000.0,350,OPTSTK,NFO,5.000000
140628,PIDILITIND30DEC211660PE,PIDILITIND,2021-12-30,166000.0,250,OPTSTK,NFO,5.000000
145511,TVSMOTOR30DEC21490CE,TVSMOTOR,2021-12-30,49000.0,1400,OPTSTK,NFO,5.000000
68823,CHOLAFIN24FEB22480CE,CHOLAFIN,2022-02-24,48000.0,1250,OPTSTK,NFO,5.000000
135532,LTTS30DEC215150PE,LTTS,2021-12-30,515000.0,200,OPTSTK,NFO,5.000000
98279,DIXON27JAN226200PE,DIXON,2022-01-27,620000.0,125,OPTSTK,NFO,5.000000
148753,PFIZER27JAN226450PE,PFIZER,2022-01-27,645000.0,125,OPTSTK,NFO,5.000000
148265,PERSISTENT27JAN222950PE,PERSISTENT,2022-01-27,295000.0,150,OPTSTK,NFO,5.000000
73527,DABUR24FEB22425CE,DABUR,2022-02-24,42500.0,1250,OPTSTK,NFO,5.000000
72759,COROMANDEL24FEB221000CE,COROMANDEL,2022-02-24,100000.0,625,OPTSTK,NFO,5.000000
69622,ABBOTINDIA27JAN2226500PE,ABBOTINDIA,2022-01-27,2650000.0,25,OPTSTK,NFO,5.000000
46800,NIFTY28DEC2311000PE,NIFTY,2023-12-28,1100000.0,50,OPTIDX,NFO,5.000000
39433,BANKNIFTY06JAN2242800CE,BANKNIFTY,2022-01-06,4280000.0,25,OPTIDX,NFO,5.000000
53110,ACC24FEB222780CE,ACC,2022-02-24,278000.0,250,OPTSTK,NFO,5.000000
46965,FINNIFTY18JAN2217800CE,FINNIFTY,2022-01-18,1780000.0,40,OPTIDX,NFO,5.000000
86355,CIPLA30DEC21980PE,CIPLA,2021-12-30,98000.0,650,OPTSTK,NFO,5.000000
81996,BATAINDIA30DEC211420PE,BATAINDIA,2021-12-30,142000.0,550,OPTSTK,NFO,5.000000
83638,BIOCON30DEC21430CE,BIOCON,2021-12-30,43000.0,2300,OPTSTK,NFO,5.000000
108848,PVR24FEB221360PE,PVR,2022-02-24,136000.0,407,OPTSTK,NFO,5.000000
98379,DLF27JAN22410PE,DLF,2022-01-27,41000.0,1650,OPTSTK,NFO,5.000000
46452,BANKNIFTY03FEB2232100PE,BANKNIFTY,2022-02-03,3210000.0,25,OPTIDX,NFO,5.000000
97946,DELTACORP27JAN22255CE,DELTACORP,2022-01-27,25500.0,2300,OPTSTK,NFO,5.000000
136870,MARUTI30DEC219250PE,MARUTI,2021-12-30,925000.0,100,OPTSTK,NFO,5.000000
109518,RBLBANK24FEB22127.5PE,RBLBANK,2022-02-24,12750.0,2900,OPTSTK,NFO,5.000000
143748,TATACHEM30DEC211150PE,TATACHEM,2021-12-30,115000.0,1000,OPTSTK,NFO,5.000000
68812,CHOLAFIN24FEB22430PE,CHOLAFIN,2022-02-24,43000.0,1250,OPTSTK,NFO,5.000000
67941,CANFINHOME24FEB22460CE,CANFINHOME,2022-02-24,46000.0,975,OPTSTK,NFO,5.000000
109294,DRREDDY30DEC214450CE,DRREDDY,2021-12-30,445000.0,125,OPTSTK,NFO,5.000000
109065,PVR24FEB221800CE,PVR,2022-02-24,180000.0,407,OPTSTK,NFO,5.000000
73896,DABUR24FEB22655PE,DABUR,2022-02-24,65500.0,1250,OPTSTK,NFO,5.000000
109394,PVR24FEB221860PE,PVR,2022-02-24,186000.0,407,OPTSTK,NFO,5.000000
65311,BOSCHLTD24FEB2217700PE,BOSCHLTD,2022-02-24,1770000.0,50,OPTSTK,NFO,5.000000
39739,MANAPPURAM30DEC21255PE,MANAPPURAM,2021-12-30,25500.0,3000,OPTSTK,NFO,5.000000
140995,POLYCAB30DEC211880CE,POLYCAB,2021-12-30,188000.0,300,OPTSTK,NFO,5.000000
135170,LT30DEC211320PE,LT,2021-12-30,132000.0,575,OPTSTK,NFO,5.000000
109375,DRREDDY30DEC216450PE,DRREDDY,2021-12-30,645000.0,125,OPTSTK,NFO,5.000000
115065,HAL27JAN221140PE,HAL,2022-01-27,114000.0,475,OPTSTK,NFO,5.000000
87038,BHARTIARTL27JAN22870PE,BHARTIARTL,2022-01-27,87000.0,950,OPTSTK,NFO,5.000000
117967,IEX27JAN22210PE,IEX,2022-01-27,21000.0,3750,OPTSTK,NFO,5.000000
55100,APOLLOHOSP24FEB225800CE,APOLLOHOSP,2022-02-24,580000.0,125,OPTSTK,NFO,5.000000
112065,HDFCAMC30DEC212150PE,HDFCAMC,2021-12-30,215000.0,200,OPTSTK,NFO,5.000000
80197,GMRINFRA24FEB2226PE,GMRINFRA,2022-02-24,2600.0,22500,OPTSTK,NFO,5.000000
151132,SRTRANSFIN27JAN221440CE,SRTRANSFIN,2022-01-27,144000.0,400,OPTSTK,NFO,5.000000
147677,NTPC27JAN22120PE,NTPC,2022-01-27,12000.0,5700,OPTSTK,NFO,5.000000
75190,ADANIENT30DEC211860CE,ADANIENT,2021-12-30,186000.0,500,OPTSTK,NFO,5.000000
78401,ASIANPAINT30DEC212540CE,ASIANPAINT,2021-12-30,254000.0,150,OPTSTK,NFO,5.000000
123363,SIEMENS24FEB221640PE,SIEMENS,2022-02-24,164000.0,275,OPTSTK,NFO,5.000000
84453,BAJFINANCE27JAN228500CE,BAJFINANCE,2022-01-27,850000.0,125,OPTSTK,NFO,5.000000
70698,ALKEM27JAN222550PE,ALKEM,2022-01-27,255000.0,200,OPTSTK,NFO,5.000000
